Block Type,96well,,,,,,,,,,,,,,,,,,,
Chemistry,TAQMAN,,,,,,,,,,,,,,,,,,,
Experiment File Name,D:\Applied Biosystems\StepOne Software v2.1\experiments\Ana\Panama\Pdam_Palte9.eds,,,,,,,,,,,,,,,,,,,
Experiment Run End Time,2016-10-10 22:34:43 PM EDT,,,,,,,,,,,,,,,,,,,
Instrument Type,steponeplus,,,,,,,,,,,,,,,,,,,
Passive Reference,ROX,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Well,Sample Name,Target Name,Task,Reporter,Quencher,Cт,Cт Mean,Cт SD,Quantity,Quantity Mean,Quantity SD,Automatic Ct Threshold,Ct Threshold,Automatic Baseline,Baseline Start,Baseline End,Comments,HIGHSD,NOAMP,EXPFAIL
D4,Pdam_271-1_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,36.4794654846,,,,,0,0.01,1,3,39,,Y,Y,Y
D5,Pdam_274-1_16,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D5,Pdam_274-1_16,D,UNKNOWN,FAM,NFQ-MGB,24.3301849365,24.3350028992,0.0068136281,,,,0,0.01,1,3,23,,N,Y,Y
D6,Pdam_345-1B_16,C,UNKNOWN,VIC,NFQ-MGB,29.1970996857,29.1920757294,0.0071049472,,,,0,0.01,1,3,29,,N,N,N
D6,Pdam_345-1B_16,D,UNKNOWN,FAM,NFQ-MGB,24.13722229,24.1545333862,0.0244802386,,,,0,0.01,1,3,23,,N,N,N
D7,Pdam_644-1B_16,C,UNKNOWN,VIC,NFQ-MGB,32.5451927185,32.5730438232,0.0393847115,,,,0,0.01,1,3,32,,N,N,N
D7,Pdam_644-1B_16,D,UNKNOWN,FAM,NFQ-MGB,23.264913559,23.2710571289,0.008689669,,,,0,0.01,1,3,22,,N,N,N
D8,Pdam_286-1_14,C,UNKNOWN,VIC,NFQ-MGB,25.1907081604,24.9962730408,0.2749741375,,,,0,0.01,1,3,24,,N,N,N
D8,Pdam_286-1_14,D,UNKNOWN,FAM,NFQ-MGB,25.9255142212,25.6848583221,0.3403388262,,,,0,0.01,1,3,25,,N,N,N
D9,Pdam_286-1A_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
D9,Pdam_286-1A_15,D,UNKNOWN,FAM,NFQ-MGB,35.8776741028,35.8776741028,,,,,0,0.01,1,3,35,,N,Y,Y
D10,Pdam_286-1B_15,C,UNKNOWN,VIC,NFQ-MGB,26.5615615845,25.7053527832,1.2108607292,,,,0,0.01,1,3,26,,Y,Y,Y
D10,Pdam_286-1B_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,Y,Y,Y
D11,Pdam_337-1_14,C,UNKNOWN,VIC,NFQ-MGB,22.8687515259,22.8573722839,0.0160926785,,,,0,0.01,1,3,22,,N,Y,Y
D11,Pdam_337-1_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,34.3758125305,,,,,0,0.01,1,3,39,,N,Y,Y
D12,Pdam_418-1C_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,33.1744194031,,,,,0,0.01,1,3,39,,N,Y,Y
D12,Pdam_418-1C_14,D,UNKNOWN,FAM,NFQ-MGB,22.3502178192,22.3146057129,0.0503617749,,,,0,0.01,1,3,21,,N,Y,Y
E1,Pdam_418-1C_14,Pdam,UNKNOWN,FAM,NFQ-MGB,22.8474693298,22.5919551849,0.3613515794,,,,0,0.01,1,3,22,,N,N,N
E2,Pdam_258-1_14,C,UNKNOWN,VIC,NFQ-MGB,22.3357219696,22.5142726898,0.2525088489,,,,0,0.01,1,3,21,,N,N,N
E2,Pdam_258-1_14,D,UNKNOWN,FAM,NFQ-MGB,26.2098007202,26.2098007202,,,,,0,0.01,1,3,25,,N,N,N
E3,Pdam_424-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,Y,Y,Y
E3,Pdam_424-1_15,D,UNKNOWN,FAM,NFQ-MGB,24.5531711578,23.986825943,0.800933063,,,,0,0.01,1,3,23,,Y,Y,Y
E4,Pdam_377-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E4,Pdam_377-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.7722740173,22.8605155945,0.1247910857,,,,0,0.01,1,3,22,,N,Y,Y
E5,Pdam_379-2_14,C,UNKNOWN,VIC,NFQ-MGB,23.9231510162,24.0027809143,0.112615034,,,,0,0.01,1,3,23,,N,N,N
E5,Pdam_379-2_14,D,UNKNOWN,FAM,NFQ-MGB,34.4272003174,34.478477478,0.0725195557,,,,0,0.01,1,3,34,,N,N,N
E6,Pdam_379-2_15,C,UNKNOWN,VIC,NFQ-MGB,24.2824172974,24.4676132202,0.261906594,,,,0,0.01,1,3,23,,N,Y,Y
E6,Pdam_379-2_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
E7,Pdam_419-1A_14,C,UNKNOWN,VIC,NFQ-MGB,23.8673477173,23.9140090942,0.0659891516,,,,0,0.01,1,3,23,,N,N,N
E7,Pdam_419-1A_14,D,UNKNOWN,FAM,NFQ-MGB,23.8910274506,24.0021076202,0.1570910811,,,,0,0.01,1,3,23,,N,N,N
E8,Pdam_419-1A_15,C,UNKNOWN,VIC,NFQ-MGB,24.9866428375,24.9240684509,0.0884935483,,,,0,0.01,1,3,24,,N,N,N
E8,Pdam_419-1A_15,D,UNKNOWN,FAM,NFQ-MGB,27.2920894623,27.3127422333,0.0292074289,,,,0,0.01,1,3,26,,N,N,N
E9,Pdam_419-1B_14,C,UNKNOWN,VIC,NFQ-MGB,26.0523052216,25.9083786011,0.2035443336,,,,0,0.01,1,3,25,,N,N,N
E9,Pdam_419-1B_14,D,UNKNOWN,FAM,NFQ-MGB,29.2123508453,29.0253562927,0.2644488811,,,,0,0.01,1,3,28,,N,N,N
E10,Pdam_419-1B_15,C,UNKNOWN,VIC,NFQ-MGB,25.9817676544,25.9672527313,0.0205272008,,,,0,0.01,1,3,25,,N,N,N
E10,Pdam_419-1B_15,D,UNKNOWN,FAM,NFQ-MGB,24.4052371979,24.3592720032,0.0650046021,,,,0,0.01,1,3,23,,N,N,N
E11,Pdam_424-1_14,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,37.4775810242,,,,,0,0.01,1,3,39,,N,Y,Y
E11,Pdam_424-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.5176620483,22.6141815186,0.1364991367,,,,0,0.01,1,3,21,,N,Y,Y
E12,Pdam_418-1C_14,C,UNKNOWN,VIC,NFQ-MGB,33.1744194031,33.1744194031,,,,,0,0.01,1,3,35,,N,N,N
E12,Pdam_418-1C_14,D,UNKNOWN,FAM,NFQ-MGB,22.2789955139,22.3146057129,0.0503617749,,,,0,0.01,1,3,21,,N,N,N
F1,Pdam_418-1C_15,Pdam,UNKNOWN,FAM,NFQ-MGB,23.6004276276,23.7038078308,0.1462030411,,,,0,0.01,1,3,22,,N,N,N
F2,Pdam_258-1_14,C,UNKNOWN,VIC,NFQ-MGB,22.69282341,22.5142726898,0.2525088489,,,,0,0.01,1,3,22,,N,Y,Y
F2,Pdam_258-1_14,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,26.2098007202,,,,,0,0.01,1,3,39,,N,Y,Y
F3,Pdam_424-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,Y,Y,Y
F3,Pdam_424-1_15,D,UNKNOWN,FAM,NFQ-MGB,23.4204807281,23.986825943,0.800933063,,,,0,0.01,1,3,22,,Y,Y,Y
F4,Pdam_377-1_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F4,Pdam_377-1_15,D,UNKNOWN,FAM,NFQ-MGB,22.9487552643,22.8605155945,0.1247910857,,,,0,0.01,1,3,22,,N,Y,Y
F5,Pdam_379-2_14,C,UNKNOWN,VIC,NFQ-MGB,24.0824127197,24.0027809143,0.112615034,,,,0,0.01,1,3,23,,N,N,N
F5,Pdam_379-2_14,D,UNKNOWN,FAM,NFQ-MGB,34.5297584534,34.478477478,0.0725195557,,,,0,0.01,1,3,34,,N,N,N
F6,Pdam_379-2_15,C,UNKNOWN,VIC,NFQ-MGB,24.6528091431,24.4676132202,0.261906594,,,,0,0.01,1,3,24,,N,Y,Y
F6,Pdam_379-2_15,D,UNKNOWN,FAM,NFQ-MGB,Undetermined,,,,,,0,0.01,1,3,39,,N,Y,Y
F7,Pdam_419-1A_14,C,UNKNOWN,VIC,NFQ-MGB,23.9606704712,23.9140090942,0.0659891516,,,,0,0.01,1,3,23,,N,N,N
F7,Pdam_419-1A_14,D,UNKNOWN,FAM,NFQ-MGB,24.1131877899,24.0021076202,0.1570910811,,,,0,0.01,1,3,23,,N,N,N
F8,Pdam_419-1A_15,C,UNKNOWN,VIC,NFQ-MGB,24.8614940643,24.9240684509,0.0884935483,,,,0,0.01,1,3,24,,N,N,N
F8,Pdam_419-1A_15,D,UNKNOWN,FAM,NFQ-MGB,27.3333950043,27.3127422333,0.0292074289,,,,0,0.01,1,3,26,,N,N,N
F9,Pdam_419-1B_14,C,UNKNOWN,VIC,NFQ-MGB,25.7644500732,25.9083786011,0.2035443336,,,,0,0.01,1,3,25,,N,N,N
F9,Pdam_419-1B_14,D,UNKNOWN,FAM,NFQ-MGB,28.8383636475,29.0253562927,0.2644488811,,,,0,0.01,1,3,28,,N,N,N
F10,Pdam_419-1B_15,C,UNKNOWN,VIC,NFQ-MGB,25.9527378082,25.9672527313,0.0205272008,,,,0,0.01,1,3,25,,N,N,N
F10,Pdam_419-1B_15,D,UNKNOWN,FAM,NFQ-MGB,24.3133068085,24.3592720032,0.0650046021,,,,0,0.01,1,3,23,,N,N,N
F11,Pdam_424-1_14,C,UNKNOWN,VIC,NFQ-MGB,37.4775810242,37.4775810242,,,,,0,0.01,1,3,39,,N,N,Y
F11,Pdam_424-1_14,D,UNKNOWN,FAM,NFQ-MGB,22.7107009888,22.6141815186,0.1364991367,,,,0,0.01,1,3,22,,N,N,Y
F12,Pdam_418-1C_15,C,UNKNOWN,VIC,NFQ-MGB,Undetermined,33.2869186401,,,,,0,0.01,1,3,39,,N,Y,Y
F12,Pdam_418-1C_15,D,UNKNOWN,FAM,NFQ-MGB,23.0649909973,22.9913635254,0.1041249707,,,,0,0.01,1,3,22,,N,Y,Y
G1,Pdam_418-1C_15,Pdam,UNKNOWN,FAM,NFQ-MGB,23.8071899414,23.7038078308,0.1462030411,,,,0,0.01,1,3,23,,N,N,N
G2,Pdam_258-1_14,Pdam,UNKNOWN,FAM,NFQ-MGB,18.9739894867,19.1418037415,0.2373265475,,,,0,0.01,1,3,18,,N,N,N
G3,Pdam_424-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.7770423889,20.4434127808,0.9423887134,,,,0,0.01,1,3,19,,Y,N,N
G4,Pdam_377-1_15,Pdam,UNKNOWN,FAM,NFQ-MGB,20.2927589417,21.5403022766,1.7642940283,,,,0,0.01,1,3,19,,Y,N,N
G5,Pdam_379-2_14,Pdam,UNKNOWN,FAM,NFQ-MGB,20.7773647308,22.0222053528,1.7604718208,,,,0,0.01,1,3,20,,Y,N,N
G6,Pdam_379-2_15,Pdam,UNKNOWN,FAM,NFQ-MGB,19.9555969238,20.3401088715,0.5437819958,,,,0,0.01,1,3,19,,Y,N,N
G7,Pdam_419-1A_14,Pdam,UNKNOWN,FAM,NFQ-MGB,20.345905304,20.8235588074,0.6755040884,,,,0,0.01,1,3,19,,Y,N,N
